0.00	142.29
5.38	223.33
8.06	273.26
8.06	238.06
8.06	224.15
34.95	246.25
45.70	229.06
48.39	230.70
48.39	229.06
51.08	230.70
64.52	215.14
77.96	199.59
94.09	176.67
158.60	144.75
166.67	143.11
