-0.34	12.27
0.00	12.27
0.00	12.57
6.12	0.07
6.80	0.37
7.48	0.07
12.24	-6.47
13.61	-5.87
18.71	-12.42
19.05	-13.90
19.39	-13.90
25.17	-18.07
28.91	-19.85
30.27	-19.85
