0.00	142.29	1
5.38	224.15
8.06	273.26	2
8.06	224.97
8.06	224.15
34.95	246.25
45.70	229.06
48.39	230.70
48.39	229.06
51.08	230.70
64.52	215.14
77.96	199.59
94.09	176.67	3
158.60	144.75
166.67	143.11	9
